Star-rating,Name,Reviewer Profile Url,Review Title,Text,images,profile icon,Date
5.0 out of 5 stars,Alias P K,https://www.amazon.in/gp/customer-reviews/RBPC58W3323JU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, good,good one,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 14 July 2021
5.0 out of 5 stars,Raj,https://www.amazon.in/gp/customer-reviews/RB6E6O3DIK62W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Superb speed,Value for money,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 20 June 2021
2.0 out of 5 stars,Yarlagadda Srikanth,https://www.amazon.in/gp/customer-reviews/R29UGPCXHY9ZF8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad battery,Bad battery performance.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 24 June 2021
1.0 out of 5 stars,Bablu Kumar Pandey,https://www.amazon.in/gp/customer-reviews/R1BRDOM3Z48ZYP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad product,"I just today bought hp laptop, this namely product very good but amazon seller are froudness. This product is a totally assambled by local seller. Very poor laptop waste of money. Please do'not buy any product by amazon.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 5 November 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R1S8X9BOTCUNPA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very poor quality OS,Already got blue screen and system crashed 4 times in last 20 days… very inferior quality operating system,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 21 April 2022
5.0 out of 5 stars,ankit chauhan,https://www.amazon.in/gp/customer-reviews/R1T31H0FOQ0FZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Great ✌,Amazing tnx bro.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 27 May 2021
5.0 out of 5 stars,Raj Kumar Gupta,https://www.amazon.in/gp/customer-reviews/RLMV6YCWWGRK5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Value for money,Value for money,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 20 May 2021
1.0 out of 5 stars,s.subramanyam,https://www.amazon.in/gp/customer-reviews/R11THNWB0O91GM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Waste laptop,Don't go for it. it's totally money waste go for better laptop,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 10 May 2022
5.0 out of 5 stars,G sarala,https://www.amazon.in/gp/customer-reviews/R43V0QAIN5D60/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Super,Nice,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 27 June 2021
1.0 out of 5 stars,AmazonCustomer,https://www.amazon.in/gp/customer-reviews/R2J28X0GT5X0ZY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Old and used product,"Charger is twisted and damaged, looks like it's used for years. Laptop hangs very much. Free MS suit is a trap..its online version which is anyways free from microsoft",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 6 January 2022
5.0 out of 5 stars,jaykaran rajput,https://www.amazon.in/gp/customer-reviews/R34ZFFQRHUSIY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good quality,Good product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 28 May 2021
2.0 out of 5 stars,Pratik,https://www.amazon.in/gp/customer-reviews/R1G79YX8VNN6LE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, False deception,It does not have AMD Radeon graphics,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 2 May 2021
1.0 out of 5 stars,Abhijeet,https://www.amazon.in/gp/customer-reviews/R32A7HBTGH087K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very slow laptop.. total waste of money,Very slow,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 20 July 2022
1.0 out of 5 stars,cc,https://www.amazon.in/gp/customer-reviews/R29WUMZBVSQ5ON/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, warranty,"i got used laptop . plz dont buy this laptop online . its slow start and battery life is very poor
i suggest dont buy online laptop.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 31 December 2021
5.0 out of 5 stars,Simmi kumari,https://www.amazon.in/gp/customer-reviews/R3GJFFZ28CFNYW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Super,Good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 9 May 2021
1.0 out of 5 stars,Rohit,https://www.amazon.in/gp/customer-reviews/R3EVF23Z66XL27/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very bad,Pathetic …. Hangs all the time … very slow,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 9 May 2022
1.0 out of 5 stars,Amreen naz,https://www.amazon.in/gp/customer-reviews/R20ADX7W9METKC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Slow as hell,Worst buy. Don't boot up fast. Very slow even to open one application takes forever. I wonder it's 2GB RAM inside but they spec says 8GB RAM.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 29 November 2021
1.0 out of 5 stars,ajay kumar,https://www.amazon.in/gp/customer-reviews/R3L7ZCHCHGRZXK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Poor performance,The laptop performance is very much slow.waste of money,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 24 April 2022
1.0 out of 5 stars,krishna,https://www.amazon.in/gp/customer-reviews/R1RNJRJBZR9RVP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, System working very slow,"Inspite of 8 GB Ram, system working very slow, and only C Drive is available, there's no partition, need support,",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 4 January 2022
1.0 out of 5 stars,RM,https://www.amazon.in/gp/customer-reviews/R3BFCQOVMA82ID/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Absolutely disappointing,Absolutely disappointing- not able to start even after almost 24 hours despite long hours of charging and many attempts to restart,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 26 December 2021
1.0 out of 5 stars,Job Joy,https://www.amazon.in/gp/customer-reviews/R3992ZQ81TG7O1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very slow most of the times.,"This Laptop is very slow and even after contacting the HP support, there is not much improvements.
thats very disappointing.
I won't recommend this",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 24 November 2021
1.0 out of 5 stars,Shalu singh,https://www.amazon.in/gp/customer-reviews/R6MQU0Y89BVEN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst product to buy,The product was slow initially and now after using it for 1 month it’s almost dead and then the camera doesn’t work,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 10 December 2021
1.0 out of 5 stars,Ramesh Jarakunti,https://www.amazon.in/gp/customer-reviews/R2YFBDWI5BJLR8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Performance is pathetic and I can't even open browser,Performance is horrible and I can't open any browse and it takes ages to start and reload.. Will be returning this product,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 9 December 2021
1.0 out of 5 stars,ravikumar,https://www.amazon.in/gp/customer-reviews/R1EDK3JIRU0ZJB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Motherboard and usb port faulty,Scrap plastic useless box. Motherboard and usb port faulty manufacturing defect. Approached customer care and not ready to replace. Horrible experience.purchased on May 2021. It's cheating and eating our hard earned money by hp.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 17 June 2021
1.0 out of 5 stars,Dieutek Developments,https://www.amazon.in/gp/customer-reviews/R1PF4WG5BIOYFU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst Product,Guys Please dont buy this.. Pathetic product.. Very slow..and takes 10 mins to bootup..,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 22 January 2022
1.0 out of 5 stars,Bala,https://www.amazon.in/gp/customer-reviews/RU24HX86E3ZLU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Laptop not working,Laptop is not working after a month... Would yu let us know where to contact for further management,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 12 December 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R2Z3MG23C6I50P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Don't buy. It's not a brand new one,Product mfg date is 2021 but it has logs from 2019. It's also slow while starting the laptop,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 7 December 2021
1.0 out of 5 stars,gopinath,https://www.amazon.in/gp/customer-reviews/R1GEQWVG9USN6X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, 10 minutes using the laptop battery 50 percent low,"Play Video
 Customer service worst mailed 2 times but no response laptop hanging battery issue",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 25 December 2021
1.0 out of 5 stars,Rashid Husain,https://www.amazon.in/gp/customer-reviews/R1QLUI5IFG3JVX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, No keyboard light with this laptop,"Guys only one feature is unique like system open and close 04 to 07 second, And this laptop has one biggest disadvantage no key board light with this laptop.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 2 August 2021
1.0 out of 5 stars,Shikha Oberoi,https://www.amazon.in/gp/customer-reviews/R31NTQFKHKR5P2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Useless product. It's very slow. Not even able to open normal browser in the same.,Very slow. Finding an option to return the product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 27 February 2022
1.0 out of 5 stars,Krishna chaitanya,https://www.amazon.in/gp/customer-reviews/R28UGEIRY164LR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Disgusting,"This is the laptop with very very slow performance even with 8 go ram
This is of no use",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 15 October 2021
1.0 out of 5 stars,Shashi Shete,https://www.amazon.in/gp/customer-reviews/R18DKO0C3EEJ3D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Expecting laptop bag,Expecting laptop bag along with this laptop.Not received the bag and not happy with this,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 10 November 2021
1.0 out of 5 stars,shanthi,https://www.amazon.in/gp/customer-reviews/R29RFNFIEOSX0H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Performance issues,"Performance is too slow, windows booting is taking lot of time, thinking to return back",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 5 November 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R323P8SDSJ712S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Not functioning from very first day...,Kindly share me product key for home & students MS office for functioning of the same.,"https://m.media-amazon.com/images/I/A1rdHkyu3FL.88.jpg  
https://m.media-amazon.com/images/I/B12woibV-US.88.jpg  
https://m.media-amazon.com/images/I/B1yN7GgyRTS.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 18 September 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R3DA3FKULBOGMN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, the product. Pls avoid to purchase.,"Product have some technical issues , not satisfied with the product. Pls avoid to purchase this product.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 12 October 2021
1.0 out of 5 stars,BYJU K T,https://www.amazon.in/gp/customer-reviews/R1FPJWEZOBPK13/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst,"Worst, not worth for money. Post delivery service is very poor. Don't fall into thier lucrative offer. Service very poor",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 10 August 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R1A14BQBCFB99Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst Laptop..Speed is very slow...Hanging problem,This is not a good laptop..It hangs very often. Laptop speed is very slow..Battery drains automatically..,"https://m.media-amazon.com/images/I/71-i89bNsLL.88.jpg  
https://m.media-amazon.com/images/I/81bD-gJrzDL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 1 September 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R2II7F84GF0R33/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Don't buy this product worse product,don't buy this product after using 7 month this product is not working and there is no support from hp,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 20 July 2021
1.0 out of 5 stars,Sachin,https://www.amazon.in/gp/customer-reviews/R1V3WOWA4KUKAO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Ok but not good,"Lack of ips display
Lack of backlid keyboard
Other featurs are ok",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 23 November 2021
1.0 out of 5 stars,K,https://www.amazon.in/gp/customer-reviews/RPY1WYGPP9OG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Poor performance,This laptop is very slow. It hangs very often. Waste of money,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 16 November 2021
1.0 out of 5 stars,Kumar C,https://www.amazon.in/gp/customer-reviews/R2KNFB9IZPT8OF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, So slow,This is very slow.. please don't buy it.look wise also not good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 13 November 2021
1.0 out of 5 stars,Mahammed Irshad,https://www.amazon.in/gp/customer-reviews/RL8LGEHSFOKPA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, It's hanging a lot and very slow. Need a replacement.,It's hanging a lot and very slow. Need a replacement.,"https://m.media-amazon.com/images/I/818YePHNQPL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 19 December 2021
1.0 out of 5 stars,anyone,https://www.amazon.in/gp/customer-reviews/R1H61HJIOIS8QV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very Poor laptop,Very Poor laptop after 6 Day of Purchase Display Blackout no resolution.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 10 November 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R23PHTWL7QL1SF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, horrible performance lagging so much,it is lagging so much don't buy it horrible product,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 17 November 2021
1.0 out of 5 stars,alok,https://www.amazon.in/gp/customer-reviews/R34G5ONGX1DQY4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Fantastic Laptop takes minimum half an hour to start,Fantastic Laptop takes minimum half an hour to start,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 5 December 2021
1.0 out of 5 stars,Pankaj,https://www.amazon.in/gp/customer-reviews/RYFM6XSQB71PG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Poor performance,Not good performance very slow processor,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 22 January 2022
1.0 out of 5 stars,Sarika,https://www.amazon.in/gp/customer-reviews/R6ODBD8DANVTD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, MS Office not activated and product key not found,"MS office not activated, no product key found",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 15 December 2021
1.0 out of 5 stars,b.balaji,https://www.amazon.in/gp/customer-reviews/R1DMWWZ5R05H4W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worest product,MS Office is not working... System is very slow,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 26 November 2021
1.0 out of 5 stars,SREEJITH.M.R,https://www.amazon.in/gp/customer-reviews/R1J0BDDZPQHAZF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, System hanged,"Whenever I try to connect my wired mouse , the system hanged",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 20 September 2021
1.0 out of 5 stars,K S C Babu,https://www.amazon.in/gp/customer-reviews/R2452IW5E873GH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Laptop crashed., Laptop display not working. Laptop crashed. Purchased in June 2021.,"https://m.media-amazon.com/images/I/B1-fdV0AMLS.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 7 September 2021
1.0 out of 5 stars,Rajesh Pendyala,https://www.amazon.in/gp/customer-reviews/R1ULQM43VWC8UR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad and duplicate product,My lap top is getting switch off after 1 month .duplicate product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 9 September 2021
1.0 out of 5 stars,MURALI,https://www.amazon.in/gp/customer-reviews/R233SII147GVS5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Not good,"Too slow booting
Battery performance totally waste.
Performance not good based on spec...",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 19 August 2021
1.0 out of 5 stars,Ponnu,https://www.amazon.in/gp/customer-reviews/R3AHYUPSIKCGAG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, How can i activate the ms office whuch is pre-installed,I cant install and activate the MS OFFICE in the new laptop(mentioned as pre installed),,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 3 July 2021
1.0 out of 5 stars,uzma jafri,https://www.amazon.in/gp/customer-reviews/RD9SI3US494IE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Operating system sucks,Pathetic. Windows is not working have to get it reinstall again and again,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/97bcabb1-a2df-4585-9dfc-1e81cd105f68._CR0,0,500,500_SX48_.jpg",Reviewed in India 🇮🇳 on 31 July 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R2SMLRLSJ9KH2G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad lap top,Dislike very bad laptop,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 21 January 2022
1.0 out of 5 stars,vishnu,https://www.amazon.in/gp/customer-reviews/R4KVKJSBR9XPR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Performance,Over heat generated,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 27 January 2022
1.0 out of 5 stars,Ganesh,https://www.amazon.in/gp/customer-reviews/RYJ2008PRYPLW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst laptop,"Quality is very bad, Not working completely slow, Arrange for door service.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 31 July 2021
1.0 out of 5 stars,Prashant Singh,https://www.amazon.in/gp/customer-reviews/R29XYBBTQ4UDZL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Quality not good by amazon,I want a replace of the product..amazon send defective laptop to me.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/a073502a-e96c-4fb1-aa3c-2a3b20b5a43f._CR0,26.0,281,281_SX48_.jpg",Reviewed in India 🇮🇳 on 25 July 2021
1.0 out of 5 stars,Ravi👽,https://www.amazon.in/gp/customer-reviews/R24ZFVIJQR4RCP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very soon laptop became slow,Started Hanging,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 3 February 2022
1.0 out of 5 stars,Bhagwati L.,https://www.amazon.in/gp/customer-reviews/R33NZ99CM9GBFA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," This product is not working properly, hanging & screen become dark anytime",Start slow & response also slow,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 6 November 2021
1.0 out of 5 stars,Sunil Sonavane,https://www.amazon.in/gp/customer-reviews/R1A369VYZDEHWX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Hp bad laptop,,"https://m.media-amazon.com/images/I/51YxKTzeAhL.88.jpg  
https://m.media-amazon.com/images/I/61oRGfXLKTL.88.jpg  
https://m.media-amazon.com/images/I/61xD4J4zxtL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 25 January 2022
1.0 out of 5 stars,Saumya,https://www.amazon.in/gp/customer-reviews/RVGAHENAYBS8Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, .,In 25 days my laptop battery is not working,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 27 August 2021
1.0 out of 5 stars,Samina S.,https://www.amazon.in/gp/customer-reviews/R2OHPBQXJSYRQ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Not able to Edit any word document. It says unauthorizes MS office,Microsoft Word documents are Not editable. Very very much disappointed... It says unauthorized MS Office,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 27 July 2021
1.0 out of 5 stars,Suvankar Roy,https://www.amazon.in/gp/customer-reviews/R3HUFRPSPGCIXA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Don't bye,Don't buy ssd missing.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 17 November 2021
1.0 out of 5 stars,Arun,https://www.amazon.in/gp/customer-reviews/R39MYCCXNTU6Y3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Display problem,Display gone within 2 months of purchase,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 13 September 2021
1.0 out of 5 stars,Satheesh,https://www.amazon.in/gp/customer-reviews/R2S8148JHRHKKN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Webcam not working,Shows no Camera found,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 8 November 2021
